data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
12/03/2010;15:56:00;89;com vitima;10,1;BR-392/RS;Sul;Colisao Traseira;2;0;1;0;0;0;0;0;0;0;0;0;0;1;2
12/03/2010;11:38:00;58;sem vitima;464,7;BR-116/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
12/03/2010;06:39:00;12;com vitima;48,4;BR-293/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;4;0;0
12/03/2010;19:39:00;120;sem vitima;53,6;BR-293/RS;Norte;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
12/03/2010;21:17:00;131;sem vitima;523,3;BR-116/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
13/03/2010;00:04:00;1;com vitima;428,9;BR-116/RS;Norte;Atropelamento;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
13/03/2010;13:40:00;65;com vitima;82,9;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
13/03/2010;13:13:00;62;com vitima;120,7;BR-392/RS;Norte;Abalr.Transversal;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0
13/03/2010;23:15:00;112;sem vitima;603,8;BR-116/RS;Sul;Atropelamento de Animal;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0
14/03/2010;04:50:00;14;com vitima;23,5;BR-392/RS;Sul;Abalr.Sentido Oposto;1;0;1;0;0;0;0;0;0;0;1;1;2;0;0
14/03/2010;06:23:00;17;sem vitima;25,4;BR-392/RS;Sul;Atropelamento;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
14/03/2010;18:42:00;81;com vitima;61;BR-392/RS;Sul;Saida de Pista;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
14/03/2010;18:15:00;77;com vitima;516,9;BR-116/RS;Norte;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1
14/03/2010;21:45:00;101;com vitima;561,6;BR-116/RS;Norte;Saida de Pista;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0
15/03/2010;23:33:00;106;com vitima;530,3;BR-116/RS;Sul;Abalr.Transversal;1;0;1;1;0;0;0;0;0;0;3;0;2;0;0
16/03/2010;07:56:00;21;com vitima;17,6;BR-392/RS;Sul;Atropelamento de Animal;1;0;1;0;0;0;0;0;0;0;3;1;0;0;0
16/03/2010;06:55:00;15;com vitima;18;BR-392/RS;Sul;Abalr.Transversal;1;0;1;0;0;0;0;0;0;0;1;0;2;0;0
16/03/2010;19:59:00;114;com vitima;501;BR-116/RS;Sul;Atropelamento de Animal;0;0;1;2;0;0;0;0;0;0;2;1;0;0;0
17/03/2010;15:33:00;61;com vitima;16,1;BR-392/RS;Norte;Colisao Traseira;2;0;1;0;0;0;0;0;0;0;6;0;1;0;0
17/03/2010;10:33:00;35;com vitima;71,3;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
19/03/2010;08:53:00;27;com vitima;43,8;BR-392/RS;Norte;Abalr.Sentido Oposto;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
19/03/2010;11:26:00;41;com vitima;502,3;BR-116/RS;Sul;Colisao Traseira;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
19/03/2010;15:37:00;66;com vitima;171,5;BR-293/RS;Norte;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
20/03/2010;22:28:00;114;sem vitima;59,1;BR-392/RS;Norte;Tombamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20/03/2010;01:38:00;6;sem vitima;117,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0
20/03/2010;22:22:00;113;com vitima;615,2;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
22/03/2010;01:46:00;6;com vitima;51,7;BR-392/RS;Sul;Saida de Pista;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0
22/03/2010;15:05:00;76;com vitima;61,6;BR-392/RS;Sul;Colisao Traseira;3;0;0;0;0;0;0;0;0;0;5;0;2;0;1
23/03/2010;18:43:00;77;com vitima;26,9;BR-392/RS;Sul;Saida de Pista;1;0;0;1;0;0;0;0;0;0;2;1;1;0;0
24/03/2010;08:08:00;25;com vitima;62,1;BR-392/RS;Norte;Abalr.Mesmo Sentido;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
25/03/2010;05:34:00;13;com vitima;31,8;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
25/03/2010;10:29:00;35;sem vitima;60,4;BR-392/RS;Norte;Colisao Traseira;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
25/03/2010;12:06:00;47;com vitima;519,3;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
25/03/2010;09:53:00;28;com vitima;66,9;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;1;0;0;0;2;0;1;0;0
25/03/2010;19:22:00;98;sem vitima;522,2;BR-116/RS;Norte;Colisao Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
25/03/2010;04:05:00;11;com vitima;160,9;BR-293/RS;Norte;Atropelamento de Animal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
25/03/2010;21:19:00;109;com vitima;95,9;BR-392/RS;Sul;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
25/03/2010;18:26:00;94;com vitima;530,1;BR-116/RS;Norte;Abalr.Transversal;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
25/03/2010;22:24:00;112;com vitima;581,8;BR-116/RS;Sul;Atropelamento de Animal;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0
25/03/2010;20:41:00;102;sem vitima;621;BR-116/RS;Norte;Atropelamento de Animal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26/03/2010;12:48:00;58;com vitima;27,8;BR-392/RS;Sul;Atropelamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
26/03/2010;21:11:00;92;com vitima;529,6;BR-116/RS;Sul;Colisao com Objeto Fixo;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
26/03/2010;11:18:00;46;com vitima;112,8;BR-392/RS;Sul;Abalr.Transversal;2;0;0;0;0;0;0;0;0;0;1;4;2;0;0
26/03/2010;14:46:00;70;com vitima;123;BR-392/RS;Sul;Colisao com Objeto Fixo;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
26/03/2010;14:19:00;68;com vitima;160;BR-392/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
27/03/2010;02:09:00;9;com vitima;454,4;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
27/03/2010;12:52:00;48;com vitima;25,4;BR-392/RS;Norte;Abalr.Transversal;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
27/03/2010;19:08:00;84;com vitima;26,3;BR-392/RS;Sul;Atropelamento de Animal;2;0;0;0;0;0;0;0;0;0;5;0;1;0;0
28/03/2010;07:35:00;18;sem vitima;417,2;BR-116/RS;Norte;Tombamento;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
28/03/2010;18:59:00;72;sem vitima;26;BR-392/RS;Sul;Tombamento;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
30/03/2010;02:56:00;9;com vitima;625,4;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
31/03/2010;04:16:00;14;com vitima;8,2;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
31/03/2010;21:43:00;110;sem vitima;42,7;BR-392/RS;Sul;Abalr.Mesmo Sentido;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
01/04/2010;11:37:00;35;com vitima;109;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
02/04/2010;19:51:00;91;com vitima;46,4;BR-293/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
03/04/2010;20:13:00;73;com vitima;525,9;BR-116/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
03/04/2010;04:47:00;11;com vitima;99,5;BR-392/RS;Sul;Tombamento;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0
04/04/2010;12:03:00;43;com vitima;400,7;BR-116/RS;Norte;Tombamento;1;1;0;0;0;0;0;0;0;0;2;0;1;0;0
04/04/2010;18:42:00;81;com vitima;21,1;BR-293/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
04/04/2010;05:21:00;17;com vitima;459,9;BR-116/RS;Sul;Colisao Traseira;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0
04/04/2010;19:47:00;88;com vitima;467,4;BR-116/RS;Sul;Saida de Pista;2;0;1;0;0;0;0;0;0;0;4;0;2;0;0
04/04/2010;17:43:00;75;com vitima;469,5;BR-116/RS;Norte;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
04/04/2010;18:51:00;83;com vitima;71,8;BR-392/RS;Sul;Colisao Traseira;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0
04/04/2010;19:18:00;85;com vitima;73;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
05/04/2010;08:08:00;16;com vitima;438,3;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
06/04/2010;07:52:00;17;com vitima;155,9;BR-293/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
07/04/2010;02:51:00;14;com vitima;18,3;BR-392/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0
07/04/2010;09:41:00;36;sem vitima;102,8;BR-392/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
07/04/2010;07:54:00;26;sem vitima;110,9;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
08/04/2010;11:16:00;37;com vitima;4,6;BR-392/RS;Norte;Abalr.Transversal;0;0;1;1;0;0;0;0;0;0;2;0;1;1;0
08/04/2010;19:13:00;84;com vitima;38,6;BR-293/RS;Norte;Saida de Pista;1;0;1;0;0;0;0;0;0;0;2;0;0;0;1
08/04/2010;19:25:00;87;com vitima;52,4;BR-392/RS;Norte;Abalr.Mesmo Sentido;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
08/04/2010;15:17:00;61;com vitima;519,3;BR-116/RS;Norte;Abalr.Transversal;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
08/04/2010;12:07:00;44;com vitima;565,7;BR-116/RS;Norte;Abalr.Transversal;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
08/04/2010;10:37:00;36;com vitima;614,7;BR-116/RS;Sul;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
09/04/2010;12:38:00;59;sem vitima;657,7;BR-116/RS;Sul;Capotamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
10/04/2010;06:15:00;19;sem vitima;8,7;BR-392/RS;Norte;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
10/04/2010;15:40:00;75;sem vitima;18,3;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
10/04/2010;16:41:00;80;com vitima;46,2;BR-392/RS;Norte;Atropelamento;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
10/04/2010;01:05:00;7;com vitima;512;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10/04/2010;15:41:00;76;sem vitima;517;BR-116/RS;Norte;Abalr.Transversal;1;0;2;0;0;0;0;0;0;0;3;0;0;0;0
10/04/2010;10:19:00;38;com vitima;551,9;BR-116/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
11/04/2010;05:40:00;18;com vitima;400,8;BR-116/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
11/04/2010;11:37:00;34;com vitima;15,8;BR-293/RS;Norte;Saida de Pista;2;0;0;0;0;0;0;0;0;0;6;2;0;0;0
11/04/2010;14:34:00;49;com vitima;28,7;BR-293/RS;Norte;Colisao Traseira;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
11/04/2010;15:53:00;57;com vitima;28,7;BR-293/RS;Norte;Colisao Traseira;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
11/04/2010;14:51:00;51;com vitima;483,4;BR-116/RS;Norte;Abalr.Transversal;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
11/04/2010;18:19:00;76;sem vitima;32,1;BR-392/RS;Norte;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/04/2010;06:39:00;20;com vitima;522;BR-116/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
12/04/2010;11:08:00;45;sem vitima;510,6;BR-116/RS;Norte;Abalr.Transversal;2;0;1;0;0;0;0;0;0;0;3;0;0;0;0
12/04/2010;15:17:00;69;com vitima;513,8;BR-116/RS;Norte;Abalr.Transversal;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0
13/04/2010;09:35:00;19;com vitima;502,4;BR-116/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1
13/04/2010;10:06:00;21;sem vitima;59,5;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
15/04/2010;09:24:00;28;com vitima;150,3;BR-392/RS;Sul;Colisao com Objeto Fixo;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
15/04/2010;07:46:00;19;sem vitima;656,7;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
16/04/2010;10:00:00;24;com vitima;10,5;BR-392/RS;Sul;Colisao Traseira;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
16/04/2010;18:19:00;83;com vitima;516,9;BR-116/RS;Norte;Outros tipos de acidente;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
16/04/2010;20:54:00;99;sem vitima;108,9;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/04/2010;18:34:00;85;com vitima;120,9;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
17/04/2010;13:38:00;60;sem vitima;505,3;BR-116/RS;Norte;Abalr.Sentido Oposto;2;0;0;0;0;0;0;0;0;0;7;0;0;0;0
17/04/2010;07:47:00;17;com vitima;57,2;BR-392/RS;Sul;Saida de Pista;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0
18/04/2010;18:59:00;87;sem vitima;425,8;BR-116/RS;Sul;Colisao Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/04/2010;18:28:00;84;sem vitima;425,9;BR-116/RS;Norte;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
18/04/2010;16:31:00;67;com vitima;7,8;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;4;0;0;0
18/04/2010;20:36:00;97;com vitima;18,6;BR-392/RS;Norte;Tombamento;2;0;0;0;0;0;0;0;0;0;0;3;1;1;0
18/04/2010;17:46:00;79;com vitima;467,2;BR-116/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
18/04/2010;19:08:00;89;com vitima;477;BR-116/RS;Norte;Atropelamento de Animal;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
19/04/2010;21:30:00;106;sem vitima;422,8;BR-116/RS;Sul;Abalr.Mesmo Sentido;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
19/04/2010;21:45:00;107;sem vitima;116,1;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
20/04/2010;18:00:00;82;sem vitima;0,1;BR-604/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20/04/2010;10:22:00;37;com vitima;15,5;BR-293/RS;Norte;Tombamento;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
20/04/2010;11:30:00;45;sem vitima;28,5;BR-392/RS;Norte;Abalr.Transversal;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
20/04/2010;18:40:00;91;com vitima;66,8;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
20/04/2010;11:35:00;50;com vitima;524,3;BR-116/RS;Norte;Colisao Traseira;2;0;1;0;0;0;0;0;0;0;5;1;0;0;0
20/04/2010;16:24:00;76;sem vitima;99,6;BR-392/RS;Sul;Tombamento;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
21/04/2010;10:04:00;27;com vitima;460,4;BR-116/RS;Sul;Saida de Pista;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
21/04/2010;18:32:00;78;com vitima;483,7;BR-116/RS;Norte;Saida de Pista;1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
21/04/2010;00:11:00;1;com vitima;521,4;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
21/04/2010;19:12:00;82;sem vitima;83,9;BR-392/RS;Sul;Colisao Traseira;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
21/04/2010;08:10:00;19;com vitima;526,1;BR-116/RS;Norte;Colisao Traseira;0;0;1;0;0;1;0;0;0;0;7;2;0;0;0
22/04/2010;05:18:00;10;sem vitima;465,9;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
22/04/2010;23:55:00;83;com vitima;27,3;BR-392/RS;Sul;Atropelamento de Animal;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
22/04/2010;07:40:00;13;com vitima;526,3;BR-116/RS;Norte;Abalr.Transversal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
23/04/2010;07:03:00;12;com vitima;1,1;BR-392/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
23/04/2010;15:09:00;59;com vitima;418;BR-116/RS;Sul;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
23/04/2010;17:51:00;77;com vitima;24,8;BR-392/RS;Norte;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
23/04/2010;15:42:00;62;com vitima;492;BR-116/RS;Sul;Colisao Traseira;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
23/04/2010;18:39:00;84;com vitima;58;BR-392/RS;Sul;Saida de Pista;2;0;0;0;0;0;0;0;0;0;2;0;1;0;0
24/04/2010;18:24:00;96;com vitima;67,2;BR-293/RS;Norte;Abalr.Sentido Oposto;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
24/04/2010;19:08:00;97;com vitima;52,4;BR-392/RS;Sul;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
24/04/2010;18:15:00;95;com vitima;530,1;BR-116/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;0;0;0;0;3;1;0;0;0
25/04/2010;08:00:00;17;sem vitima;524;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
26/04/2010;11:40:00;45;com vitima;460,1;BR-116/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
27/04/2010;06:08:00;19;com vitima;67;BR-392/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
27/04/2010;00:01:00;1;sem vitima;523,5;BR-116/RS;Norte;Tombamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/04/2010;16:26:00;81;sem vitima;529,1;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
29/04/2010;18:26:00;104;com vitima;137,3;BR-293/RS;Norte;Colisao Frontal;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0
29/04/2010;14:26:00;79;com vitima;656,1;BR-116/RS;Sul;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0
30/04/2010;21:57:00;118;com vitima;524,4;BR-116/RS;Norte;Colisao Traseira;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
30/04/2010;14:24:00;76;sem vitima;526,4;BR-116/RS;Norte;Abalr.Transversal;0;0;0;0;1;0;0;0;0;0;20;0;0;0;0
01/05/2010;21:14:00;100;sem vitima;418,5;BR-116/RS;Norte;Colisao Traseira;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
01/05/2010;02:18:00;13;com vitima;421,2;BR-116/RS;Sul;Abalr.Sentido Oposto;1;0;1;0;0;0;0;0;0;0;0;1;3;0;0
01/05/2010;05:07:00;18;sem vitima;544,9;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/05/2010;04:40:00;17;sem vitima;585,2;BR-116/RS;Norte;Atropelamento de Animal;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
02/05/2010;16:33:00;57;sem vitima;404,1;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
02/05/2010;23:53:00;88;com vitima;476,8;BR-116/RS;Norte;Saida de Pista;3;0;0;0;0;0;0;0;0;0;2;0;1;1;0
02/05/2010;01:40:00;7;com vitima;32,1;BR-392/RS;Sul;Abalr.Transversal;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
03/05/2010;14:33:00;55;com vitima;14,2;BR-293/RS;Norte;Outros tipos de acidente;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
03/05/2010;10:26:00;29;sem vitima;15,2;BR-293/RS;Norte;Abalr.Transversal;0;0;1;0;1;0;0;0;0;0;42;0;0;0;0
03/05/2010;09:37:00;27;com vitima;66,5;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
03/05/2010;18:37:00;76;sem vitima;568,9;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
04/05/2010;19:10:00;87;sem vitima;476,1;BR-116/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/05/2010;12:28:00;53;sem vitima;27,7;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
04/05/2010;11:51:00;50;sem vitima;28,5;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/05/2010;08:53:00;29;com vitima;519,4;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
04/05/2010;06:08:00;13;com vitima;150;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
05/05/2010;08:18:00;19;com vitima;459,5;BR-116/RS;Sul;Saida de Pista;1;0;1;0;0;0;0;0;0;0;0;5;1;0;0
05/05/2010;23:36:00;116;com vitima;510,5;BR-116/RS;Norte;Colisao com Objeto Fixo;0;1;0;1;0;0;0;0;0;0;0;1;2;0;0
06/05/2010;21:16:00;110;sem vitima;525,3;BR-116/RS;Sul;Saida de Pista;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
07/05/2010;13:22:00;65;com vitima;450,9;BR-116/RS;Norte;Saida de Pista;0;0;1;0;1;0;0;0;0;0;3;0;0;1;0
07/05/2010;06:50:00;15;com vitima;454,6;BR-116/RS;Sul;Abalr.Transversal;2;0;1;0;0;0;0;0;0;0;2;0;0;1;2
07/05/2010;08:28:00;20;com vitima;71,3;BR-392/RS;Sul;Colisao Traseira;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0
08/05/2010;10:11:00;36;com vitima;1,1;BR-392/RS;Norte;Abalr.Transversal;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
08/05/2010;20:12:00;88;com vitima;18,5;BR-392/RS;Norte;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;1;0;2;1;0
09/05/2010;00:30:00;2;com vitima;440,3;BR-116/RS;Norte;Saida de Pista;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0
09/05/2010;18:37:00;73;sem vitima;18;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;1;1;0;0;0;0;2;0;0;0;0
09/05/2010;21:49:00;88;com vitima;22,6;BR-392/RS;Norte;Atropelamento de Animal;0;0;1;1;0;0;0;0;0;0;2;0;0;0;1
09/05/2010;18:08:00;72;sem vitima;26;BR-392/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/05/2010;05:34:00;16;sem vitima;506,1;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
09/05/2010;01:46:00;4;com vitima;75;BR-293/RS;Norte;Saida de Pista;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
09/05/2010;07:03:00;19;sem vitima;513,1;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
09/05/2010;16:27:00;59;sem vitima;92,4;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;8;0;0;0;0
09/05/2010;06:39:00;18;com vitima;145,6;BR-392/RS;Sul;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
10/05/2010;18:26:00;78;sem vitima;42,6;BR-392/RS;Sul;Atropelamento;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
10/05/2010;20:01:00;87;sem vitima;59,2;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
10/05/2010;10:12:00;30;com vitima;66;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
10/05/2010;10:15:00;31;sem vitima;520;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
10/05/2010;13:23:00;56;com vitima;112,4;BR-392/RS;Sul;Saida de Pista;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0
11/05/2010;13:38:00;59;sem vitima;476,9;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
11/05/2010;09:28:00;30;com vitima;55,4;BR-392/RS;Norte;Colisao Traseira;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
11/05/2010;13:04:00;57;sem vitima;517,3;BR-116/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
11/05/2010;10:02:00;34;com vitima;530,1;BR-116/RS;Sul;Abalr.Transversal;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11/05/2010;23:25:00;98;sem vitima;117,6;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
